CARDHLDR,DEFAULT,AADLINC,BANKSAV,BANKCH,BANKBOTH,AGE,ACADMOS,ACBINQ,CREDMAJR,CREDDEPT,CREDGAS,ACURTRD,ADEPCNT,AEMPMOS,PROF,UNEMP,MGT,MILITARY,CLERICAL,SALES,OTHERJOB,MAJORDRG,MINORDRG,OWNRENT,APADMOS,AMAMIND,INCOME,SELFEMPL,TRADACCT,INCPER,EXP_INC,EXPRATIO,CPTOPNB,CPTOPNG,CPT30C,CPTF30,CPTAVRV,CBURDEN,BUYPOWER,PCTCOLL,MEDAGE,MEDINC,PCTOWN,PCTBLACK,PCTSPAN,GROWTH,PCTEMPL,APPAREL,AUTO,BUILDMTL,DEPTSTOR,DRUGSTOR,EATDRINK,FURN,GAS 
1,0,0,0,0,1,29.0833340,31,1,1,0,0,7,0,4,0,0,0,0,0,1,0,1,0,0,12,0,30000,0,5,30000,.5415683,.2650510,4,2,0,0,3,87,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
1,0,0,0,0,1,30.0833340,6,0,0,1,0,0,0,38,0,0,0,0,0,0,1,0,0,0,24,0,24000,0,0,24000,.0448854,.4193017,1,1,0,0,3,74.9000015,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
1,0,15000,0,1,0,21.9166660,2,1,1,0,0,10,1,53,0,0,0,0,0,0,1,0,0,0,13,0,16500,0,10,15750,.0556076,1.1361463,8,3,0,0,3,79,.0205000,0,29.1000004,22929,0,4.9000001,6.1999998,94.9000015,142.1000061,4.6999998,2.5999999,.5000000,.4000000,.5000000,8.8000002,2.5999999,1.6000000 
1,0,0,0,0,1,46.1666679,132,1,0,1,0,9,0,72,0,0,0,0,1,0,0,0,0,1,72,0,17000,0,7,17000,.0549653,1.2735038,1,1,0,0,2,8.3999996,.0109000,21.2000008,32.2999992,40537,78.3000031,1.7000000,4.0999999,19.6000004,27.7000008,1.6000000,.7000000,.4000000,0,.4000000,5.5999999,1,.8000000 
0,0,0,0,1,0,36.3333321,12,1,0,1,0,4,2,23,0,0,0,0,0,0,1,2,0,0,3,0,17500,0,3,5833.3334961,.0006857,1,7,2,0,0,4,53.2999992,.0109000,21.2000008,32.2999992,40537,78.3000031,1.7000000,4.0999999,19.6000004,27.7000008,1.6000000,.7000000,.4000000,0,.4000000,5.5999999,1,.8000000 
1,0,2500,0,0,1,22.9166660,26,3,1,0,0,2,1,26,0,0,0,0,0,0,1,0,0,0,30,0,21000,0,2,11750,.0081306,8.5535002,2,1,0,0,0,0,.0109000,21.2000008,32.2999992,40537,78.3000031,1.7000000,4.0999999,19.6000004,27.7000008,1.6000000,.7000000,.4000000,0,.4000000,5.5999999,1,.8000000 
0,0,0,0,1,0,46.2500000,6,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,24,0,40000,0,0,40000,.0003000,1,1,1,0,0,6,32.2000008,.0109000,21.2000008,32.2999992,40537,78.3000031,1.7000000,4.0999999,19.6000004,27.7000008,1.6000000,.7000000,.4000000,0,.4000000,5.5999999,1,.8000000 
0,0,0,0,1,0,22.7500000,2,7,1,0,0,9,0,5,0,0,0,0,0,0,1,1,1,0,120,0,20000,0,2,20000,.0006000,1,2,0,0,0,4,78.4000015,.0147000,19.1000004,32.0999985,32551,60.5000000,3.0999999,2.3000000,10,28.2000008,3.5000000,1,.9000000,.1000000,.9000000,6.0999999,2.3000000,1.2000000 
0,0,24000,0,1,0,42.0833321,3,2,0,1,0,19,4,16,0,0,0,0,0,0,1,3,4,1,108,0,24000,0,11,9600,.0002500,1,5,3,0,0,0,0,.0147000,19.1000004,32.0999985,32551,60.5000000,3.0999999,2.3000000,10,28.2000008,3.5000000,1,.9000000,.1000000,.9000000,6.0999999,2.3000000,1.2000000 
0,0,0,0,0,1,25.7500000,27,9,1,0,0,18,1,38,0,0,0,0,1,0,0,2,0,0,18,0,15000,0,14,7500,.0008000,1,9,5,0,0,4,80.1999969,.0147000,19.1000004,32.0999985,32551,60.5000000,3.0999999,2.3000000,10,28.2000008,3.5000000,1,.9000000,.1000000,.9000000,6.0999999,2.3000000,1.2000000 
1,0,0,0,1,0,28,60,1,1,0,0,9,0,51,1,0,0,0,0,0,0,0,0,1,24,1,29000,0,8,29000,.0019310,.1200000,9,4,0,0,1,12.8000002,.0147000,19.1000004,32.0999985,32551,60.5000000,3.0999999,2.3000000,10,28.2000008,3.5000000,1,.9000000,.1000000,.9000000,6.0999999,2.3000000,1.2000000 
0,0,12000,0,0,1,30.1666660,42,0,1,0,0,0,1,42,0,0,0,0,0,0,1,0,0,1,84,0,18000,0,0,15000,.0004000,1,13,1,0,3,3,56.4000015,.0080000,11.6999998,27.7999992,27970,79.4000015,3.3000000,5.8000002,54.2000008,12.6999998,.8000000,.8000000,0,0,0,4.0999999,.8000000,1.2000000 
1,0,5000,0,0,1,37.6666679,6,1,1,0,0,9,0,12,1,0,0,0,0,0,0,0,0,0,36,0,18000,0,9,23000,.0166809,2.3361740,9,4,0,0,6,42.2999992,.0080000,11.6999998,27.7999992,27970,79.4000015,3.3000000,5.8000002,54.2000008,12.6999998,.8000000,.8000000,0,0,0,4.0999999,.8000000,1.2000000 
1,0,0,0,0,1,31.5000000,42,3,1,0,0,3,1,111,0,0,0,0,0,0,1,0,0,1,60,0,31000,0,3,15500,.1323178,2.1098182,3,1,0,0,2,32,.0080000,11.6999998,27.7999992,27970,79.4000015,3.3000000,5.8000002,54.2000008,12.6999998,.8000000,.8000000,0,0,0,4.0999999,.8000000,1.2000000 
1,0,2080,0,1,0,40.4166679,41,1,1,0,0,12,1,226,0,0,0,0,0,0,1,4,0,1,48,0,22400,0,8,12240,.2090833,.5505483,4,4,0,0,14,62.2000008,.0080000,11.6999998,27.7999992,27970,79.4000015,3.3000000,5.8000002,54.2000008,12.6999998,.8000000,.8000000,0,0,0,4.0999999,.8000000,1.2000000 
1,0,5400,0,1,0,37.5833321,89,0,1,0,0,21,2,3,0,0,0,0,0,0,1,0,3,1,60,1,35000,0,16,13466.6669922,.8412460,.9807868,13,8,1,0,7,55.5999985,.0080000,11.6999998,27.7999992,27970,79.4000015,3.3000000,5.8000002,54.2000008,12.6999998,.8000000,.8000000,0,0,0,4.0999999,.8000000,1.2000000 
0,0,16500,1,0,0,29.1666660,12,0,1,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,48,0,17000,0,0,33500,.0003582,1,1,1,0,0,15,105.5999985,.0059000,13.6999998,29.1000004,28571,70.3000031,2.2000000,3.5999999,29.2000008,31.2999992,1.4000000,1.9000000,1.4000000,.2000000,1.4000000,5.3000002,1,1.7000000 
1,0,40177,0,0,1,38,141,0,0,0,1,8,4,72,0,0,0,0,1,0,0,1,4,1,36,0,99999,0,3,28035.1992188,.0234039,1.5750941,7,3,0,0,1,31.3999996,.0104000,19.3999996,29.1000004,35322,89.5999985,1.9000000,4.0999999,36.0999985,14.8000002,2,.8000000,1,.5000000,1,6.5999999,1.3000000,1 
1,1,1500,0,0,1,25.3333340,24,0,0,1,0,2,0,96,0,0,0,0,0,0,1,0,0,0,180,0,20000,1,2,21500,.0069316,23.8383331,2,0,0,0,0,0,.0104000,19.3999996,29.1000004,35322,89.5999985,1.9000000,4.0999999,36.0999985,14.8000002,2,.8000000,1,.5000000,1,6.5999999,1.3000000,1 
0,0,60000,0,1,0,47.5000000,330,1,1,0,0,20,0,36,0,0,0,0,1,0,0,6,5,1,132,0,8000,0,7,68000,.0001765,1,5,3,0,0,11,45.5999985,.0104000,19.3999996,29.1000004,35322,89.5999985,1.9000000,4.0999999,36.0999985,14.8000002,2,.8000000,1,.5000000,1,6.5999999,1.3000000,1 
1,1,0,0,0,1,43.5000000,6,0,1,0,0,0,1,44,0,0,0,0,0,0,1,0,0,1,48,0,35000,0,0,17500,.1067714,.0135612,7,0,0,0,10,86.3000031,.0104000,19.3999996,29.1000004,35322,89.5999985,1.9000000,4.0999999,36.0999985,14.8000002,2,.8000000,1,.5000000,1,6.5999999,1.3000000,1 
1,0,0,0,0,1,30.5833340,24,3,1,0,0,17,0,37,0,0,0,0,0,0,1,0,1,1,120,0,20000,0,16,20000,.0040875,.1198630,16,8,0,0,1,6.6999998,.0104000,19.3999996,29.1000004,35322,89.5999985,1.9000000,4.0999999,36.0999985,14.8000002,2,.8000000,1,.5000000,1,6.5999999,1.3000000,1 
1,0,0,0,0,1,34.3333321,40,1,1,0,0,13,2,21,0,0,0,0,0,0,1,0,0,1,48,0,40000,0,13,13333.3330078,.0386655,1.7325442,6,3,0,0,12,64.9000015,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
0,0,0,0,0,1,25,8,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,60,0,18000,0,0,18000,.0006667,1,4,2,0,0,3,53.2999992,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
0,0,11000,0,0,1,48.2500000,56,2,0,1,0,20,1,127,0,0,0,0,0,0,1,2,3,1,84,0,57000,1,11,34000,.0001765,1,8,3,0,0,5,44.9000015,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
1,0,0,0,0,1,41.7500000,121,2,1,0,0,23,4,156,0,0,0,0,0,0,1,0,1,1,48,0,52000,0,21,10400,.0100508,1.1776665,15,11,0,0,4,43.2999992,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
1,0,0,0,1,0,27.2500000,30,0,1,0,0,9,0,41,0,0,0,0,0,1,0,0,1,1,24,0,25000,0,7,25000,.0246016,2.7965434,8,6,0,2,3,42.7999992,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
1,0,0,0,0,1,25.1666660,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,24,1,32000,0,0,32000,.0561941,1.2791002,5,4,0,0,1,9,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
1,0,0,0,0,1,36.1666679,36,2,1,0,0,7,3,120,1,0,0,0,0,0,0,0,0,1,96,0,33000,0,6,8250,.1362621,.8869702,2,1,0,0,2,6.5999999,.0126000,17.3999996,29,37080,92.6999969,.7000000,2.0999999,278.7000122,11.5000000,.7000000,.7000000,2,0,2,6.9000001,.5000000,2.2000000 
0,0,5000,0,0,1,28,54,4,1,0,0,14,0,12,0,0,0,0,0,0,1,1,0,1,36,0,19000,0,12,24000,.0005000,1,15,3,2,0,2,37,.0025000,0,37.0999985,27599,87.5000000,0,0,5610.1000977,9,1.8000000,5.5000000,0,0,0,5.5000000,0,3.5999999 
1,0,8750,0,0,1,32.0833321,12,0,1,0,0,0,1,30,0,0,0,0,0,0,1,0,0,1,120,0,27690,0,0,18220,.0799366,.6597664,2,0,0,0,28,88.1999969,.0025000,0,37.0999985,27599,87.5000000,0,0,5610.1000977,9,1.8000000,5.5000000,0,0,0,5.5000000,0,3.5999999 
1,0,0,0,0,1,34.4166679,38,1,1,0,0,5,2,127,0,0,1,0,0,0,0,0,0,1,72,0,34000,0,4,11333.3330078,.0983579,.8008454,4,2,0,0,5,24.2999992,.0025000,0,37.0999985,27599,87.5000000,0,0,5610.1000977,9,1.8000000,5.5000000,0,0,0,5.5000000,0,3.5999999 
1,0,0,0,0,1,36.1666679,56,0,1,0,0,8,0,126,0,0,0,0,0,0,1,0,0,1,30,0,36000,0,8,36000,.0575856,2.4209239,7,4,0,0,1,3.3000000,.0059000,5.1999998,35.2000008,25355,81.6999969,.2000000,3,107.6999969,18,1.2000000,3,1.5000000,.3000000,1.5000000,6.0999999,1.2000000,1.2000000 
1,0,0,0,0,1,26.9166660,6,0,1,0,0,23,3,6,1,0,0,0,0,0,0,0,0,1,36,0,53000,0,18,13250,.0712072,.9666389,10,4,0,0,7,75.6999969,.0059000,5.1999998,35.2000008,25355,81.6999969,.2000000,3,107.6999969,18,1.2000000,3,1.5000000,.3000000,1.5000000,6.0999999,1.2000000,1.2000000 
1,0,35000,0,1,0,42.3333321,43,3,1,0,0,10,1,102,0,0,0,0,0,1,0,0,0,1,24,0,28000,1,10,31500,.0216275,.9409260,5,1,0,0,13,59.5000000,.0059000,5.1999998,35.2000008,25355,81.6999969,.2000000,3,107.6999969,18,1.2000000,3,1.5000000,.3000000,1.5000000,6.0999999,1.2000000,1.2000000 
0,0,8400,0,0,1,21.5833340,5,0,1,0,0,0,1,24,0,0,0,0,0,0,1,0,0,0,96,0,8000,0,0,8200,.0007317,1,6,3,0,0,18,70.3000031,.0150000,0,31.1000004,35478,0,.6000000,2.9000001,102,34.0999985,2.3000000,1.7000000,.2000000,0,.2000000,4.9000001,.7000000,2.4000001 
1,0,48000,0,0,1,32.1666679,12,0,1,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,84,0,26000,0,0,74000,.0998451,.3654666,5,1,0,0,5,29.2999992,.0150000,0,31.1000004,35478,0,.6000000,2.9000001,102,34.0999985,2.3000000,1.7000000,.2000000,0,.2000000,4.9000001,.7000000,2.4000001 
1,1,6000,0,0,1,24,12,6,1,0,0,4,0,25,0,0,0,0,0,0,1,0,0,0,12,0,25000,0,3,31000,.0196384,1.2716045,1,0,0,0,6,37.9000015,.0150000,0,31.1000004,35478,0,.6000000,2.9000001,102,34.0999985,2.3000000,1.7000000,.2000000,0,.2000000,4.9000001,.7000000,2.4000001 
1,0,0,0,0,1,42,48,1,1,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,12,1,26220,0,1,26220,.0299264,3.8737266,1,0,0,0,41,80,.0150000,0,31.1000004,35478,0,.6000000,2.9000001,102,34.0999985,2.3000000,1.7000000,.2000000,0,.2000000,4.9000001,.7000000,2.4000001 
1,0,35000,0,1,0,37.3333321,10,1,1,0,0,3,0,12,0,0,0,0,0,0,1,0,0,1,24,0,8000,0,3,43000,.0402372,.5601442,3,0,0,0,2,24.5000000,.0150000,0,31.1000004,35478,0,.6000000,2.9000001,102,34.0999985,2.3000000,1.7000000,.2000000,0,.2000000,4.9000001,.7000000,2.4000001 
0,0,0,0,1,0,22.5833340,84,0,1,0,0,0,0,27,1,0,0,0,0,0,0,0,0,1,12,0,26000,0,0,26000,.0004615,1,0,0,0,0,2,100,.0042000,0,31.1000004,35448,0,.9000000,1.7000000,103.5999985,0,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,36.1666679,92,1,1,0,0,17,0,84,1,0,0,0,0,0,0,0,0,1,36,0,30000,0,17,30000,.1260293,1.4205378,12,6,0,0,1,9.3999996,.0042000,0,31.1000004,35448,0,.9000000,1.7000000,103.5999985,0,0,0,0,0,0,0,0,0 
1,0,23000,0,1,0,34.3333321,25,3,1,0,0,17,1,48,1,0,0,0,0,0,0,0,1,1,108,0,40000,0,14,31500,.1250387,.6933448,9,3,0,0,8,61.7999992,.0042000,0,31.1000004,35448,0,.9000000,1.7000000,103.5999985,0,0,0,0,0,0,0,0,0 
0,0,18000,0,1,0,28.6666660,12,6,0,1,0,4,2,3,0,0,0,0,0,1,0,1,0,1,36,0,24000,1,3,14000,.0002857,1,2,0,0,0,7,99.8000031,.0042000,0,31.1000004,35448,0,.9000000,1.7000000,103.5999985,0,0,0,0,0,0,0,0,0 
1,0,38000,0,0,1,36.3333321,24,4,0,0,1,13,2,50,0,0,0,0,0,0,1,0,0,1,12,1,40000,1,13,26000,.0194555,.2287692,2,0,0,0,1,7.5999999,.0042000,0,31.1000004,35448,0,.9000000,1.7000000,103.5999985,0,0,0,0,0,0,0,0,0 
0,0,0,0,1,0,45.4166679,261,1,1,0,0,13,0,204,0,0,0,0,0,0,1,3,0,1,60,0,30000,1,10,30000,.0004000,1,0,0,0,0,2,100,.0015000,2.5999999,34.0999985,22843,83.4000015,.4000000,2.7000000,56.5999985,9.5000000,1.6000000,3.2000000,3.2000000,0,3.2000000,9.5000000,1.6000000,0 
1,0,0,0,1,0,35.3333321,36,3,1,0,0,14,1,118,0,0,0,0,0,0,1,0,0,1,48,0,41000,0,13,20500,.0078041,.7295676,3,1,0,0,49,96.3000031,.0118000,6,31.8999996,31008,86.1999969,.2000000,2.8000000,48.0999985,14.3000002,1.9000000,2.5999999,1.6000000,.2000000,1.6000000,5.8000002,1.6000000,2.3000000 
0,0,0,0,0,1,37.0833321,34,2,0,1,0,18,3,66,0,0,0,0,0,0,1,2,2,1,24,0,30056,0,14,7514,.0003993,1,2,1,0,1,3,66,.0138000,6,35,21241,74.3000031,4.8000002,4.0999999,37.9000015,25,2.8000000,4,1.8000000,.3000000,1.8000000,6.3000002,2.0999999,2.5000000 
0,0,0,0,1,0,35.8333321,6,0,0,1,0,0,6,8,1,0,0,0,0,0,0,0,0,1,36,0,45000,0,0,6428.5712891,.0002667,1,1,1,0,0,32,100,.0138000,6,35,21241,74.3000031,4.8000002,4.0999999,37.9000015,25,2.8000000,4,1.8000000,.3000000,1.8000000,6.3000002,2.0999999,2.5000000 
0,0,0,0,0,1,46.7500000,24,8,1,0,0,9,1,45,0,0,0,0,0,0,1,0,1,0,24,0,32000,0,8,16000,.0003750,1,4,2,0,0,5,84.9000015,.0138000,6,35,21241,74.3000031,4.8000002,4.0999999,37.9000015,25,2.8000000,4,1.8000000,.3000000,1.8000000,6.3000002,2.0999999,2.5000000 
1,0,2200,0,0,1,60.5000000,107,0,1,0,0,10,0,101,0,0,0,0,0,0,1,0,0,1,156,0,24700,0,10,26900,.2148870,1.4926519,5,2,0,0,0,0,.0138000,6,35,21241,74.3000031,4.8000002,4.0999999,37.9000015,25,2.8000000,4,1.8000000,.3000000,1.8000000,6.3000002,2.0999999,2.5000000 
1,0,14600,0,1,0,49.6666679,168,1,1,0,0,7,4,29,0,0,1,0,0,0,0,0,1,1,60,1,35000,0,6,9920,.1054817,1.2112807,7,5,0,5,2,36.7999992,.0041000,10.3999996,35.7999992,45590,90.9000015,0,2.4000001,59.7000008,14.1000004,.9000000,1.8000000,1.8000000,0,1.8000000,2.5999999,1.3000000,1.3000000 
1,0,1500,0,0,1,39.9166679,12,0,0,1,0,0,1,60,0,0,0,0,0,0,1,0,0,0,60,0,17280,0,0,9390,.1653216,.5078873,5,2,0,0,0,0,.0028000,7.3000002,30,25141,80.6999969,0,5.0999999,16.3999996,29.2999992,1.3000000,1.9000000,0,0,0,8.3999996,3.2000000,2.5999999 
1,0,48000,0,0,1,27.9166660,48,1,1,0,0,10,1,36,0,0,0,0,0,0,1,0,0,1,24,0,25416,0,9,36708,.0662485,1.7186697,5,1,0,0,1,10.8999996,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,0,0,0,1,35.7500000,48,0,1,0,0,10,0,124,0,0,0,0,0,0,1,0,0,1,84,1,33000,0,10,33000,.1143518,1.6242071,5,2,1,0,2,9.1999998,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
0,0,16000,0,1,0,31.5000000,36,4,1,0,0,12,3,12,1,0,0,0,0,0,0,1,1,0,24,0,35000,0,9,12750,.0002353,1,2,1,0,0,0,0,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,0,0,0,1,31.2500000,6,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,6,0,25220,0,0,25220,.0176844,.1554404,1,0,0,0,1,60.2000008,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,0,0,0,1,22.5000000,56,0,1,0,0,4,0,42,0,0,0,0,0,0,1,0,0,0,48,0,15300,0,4,15300,.0162091,.3191489,4,1,0,0,4,59.2999992,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
0,0,1000,0,0,1,19.7500000,10,8,1,0,0,5,0,25,0,0,0,0,0,0,1,0,0,0,18,0,24000,0,2,25000,.0004800,1,1,0,0,0,1,3.8000000,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,39000,0,0,1,37.9166679,29,1,0,1,0,24,4,120,0,0,0,0,0,0,1,0,1,1,96,1,47000,0,22,17200,.0636024,.9999306,13,6,0,0,5,41.0999985,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,0,0,0,1,28.4166660,6,0,1,0,0,1,0,40,0,0,1,0,0,0,0,0,0,0,36,0,22000,0,0,22000,.0102623,1.2805051,0,0,0,0,9,81.5000000,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,16000,0,0,1,23.8333340,12,0,1,0,0,9,1,18,0,0,0,0,0,0,1,0,0,0,7,0,30000,0,8,23000,.3035548,5.2476602,3,0,0,0,7,16.3999996,.0100000,0,29.8999996,27681,0,1.6000000,4.9000001,121.8000031,40.0999985,1.1000000,2,1.1000000,.2000000,1.1000000,7.4000001,1.4000000,2.3000000 
1,0,0,0,1,0,62.0833321,240,0,1,0,0,13,1,240,0,0,0,0,0,0,1,0,0,1,12,0,46000,0,13,23000,.1996483,1.1726567,7,4,0,0,1,11.8999996,.0062000,0,29.8999996,27715,0,2.2000000,4.0999999,55.7000008,.1000000,0,0,0,0,0,0,0,0 
0,0,0,0,1,0,24.6666660,12,3,1,0,0,4,0,12,0,0,0,0,0,1,0,0,0,0,36,0,30000,0,4,30000,.0004000,1,2,0,1,0,8,109.0999985,.0062000,0,29.8999996,27715,0,2.2000000,4.0999999,55.7000008,.1000000,0,0,0,0,0,0,0,0 
1,0,14400,0,1,0,35.5000000,14,0,1,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,48,0,35000,0,0,49400,.0587045,.0211268,1,1,0,0,11,82,.0062000,0,29.8999996,27715,0,2.2000000,4.0999999,55.7000008,.1000000,0,0,0,0,0,0,0,0 
1,0,0,0,1,0,50.5833321,24,2,1,0,0,18,0,180,0,0,0,0,0,0,1,1,4,1,216,0,30000,1,9,30000,.0332463,2.3924830,5,4,0,2,4,18,.0062000,0,29.8999996,27715,0,2.2000000,4.0999999,55.7000008,.1000000,0,0,0,0,0,0,0,0 
1,0,0,0,0,1,34.8333321,72,2,0,1,0,1,0,60,0,0,0,0,0,0,1,0,0,0,36,0,70000,1,1,70000,.0472889,.3856090,4,0,0,0,0,0,.0062000,0,29.8999996,27715,0,2.2000000,4.0999999,55.7000008,.1000000,0,0,0,0,0,0,0,0 
1,0,1000,0,0,1,19.8333340,70,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,36,0,26208,0,1,27208,.0465863,1.6797464,7,3,0,1,1,.2000000,.0104000,8.6999998,37.5999985,26564,78.5999985,.1000000,2.2000000,81.3000031,15.3999996,3.4000001,3,2,.2000000,2,7.4000001,2,2.2000000 
1,0,3000,0,0,1,38.7500000,16,1,1,0,0,6,1,18,0,0,0,0,0,1,0,1,0,1,54,0,45000,0,6,24000,.0187308,1.5687999,2,1,0,0,2,11,.0104000,8.6999998,37.5999985,26564,78.5999985,.1000000,2.2000000,81.3000031,15.3999996,3.4000001,3,2,.2000000,2,7.4000001,2,2.2000000 
1,0,0,0,1,0,36.0833321,96,0,1,0,0,21,0,96,1,0,0,0,0,0,0,0,1,1,36,0,24000,0,19,24000,.0159246,3.7183950,10,5,1,2,4,53.7000008,.0104000,8.6999998,37.5999985,26564,78.5999985,.1000000,2.2000000,81.3000031,15.3999996,3.4000001,3,2,.2000000,2,7.4000001,2,2.2000000 
1,0,0,0,0,1,41.0833321,13,0,1,0,0,0,1,124,0,0,0,0,0,0,1,0,0,1,24,0,54000,0,0,27000,.0524970,19.3945313,2,2,0,0,5,42.4000015,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
0,0,0,0,0,1,20.0833340,13,4,1,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,120,0,16000,0,0,16000,.0007500,1,20,12,0,4,9,58.9000015,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
0,0,0,1,0,0,27.3333340,2,0,0,1,0,0,1,29,0,0,0,0,1,0,0,0,0,0,108,0,16358,0,0,8179,.0007336,1,11,8,0,1,2,51,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
1,0,0,0,1,0,33,26,3,1,0,0,12,0,12,1,0,0,0,0,0,0,1,0,1,24,0,35000,0,11,35000,.0696206,.1317789,2,1,0,0,2,60.2000008,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
1,0,0,0,0,1,28.8333340,19,2,1,0,0,15,3,115,0,0,0,0,0,0,1,0,0,1,24,0,24000,0,15,6000,.3928600,1.3477689,9,3,0,0,3,70,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
1,0,0,0,0,1,35.4166679,13,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,24,0,19200,0,0,19200,.0696531,.8471547,1,1,0,0,0,0,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
1,0,0,0,0,1,39.5000000,43,1,1,0,0,18,2,232,0,0,0,0,1,0,0,0,0,1,54,0,34920,0,18,11640,.0499247,4.4141927,16,11,0,1,8,61.0999985,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
1,0,0,0,1,0,34.6666679,6,0,1,0,0,0,4,144,0,0,0,0,0,0,1,0,0,1,36,0,50000,0,0,10000,.0140794,.1156418,12,5,0,0,1,4.1999998,.0110000,0,31.7999992,32684,0,1.7000000,3.5999999,116.1999969,23.7999992,1.6000000,2.0999999,1.4000000,.2000000,1.4000000,6.1999998,1.4000000,1.2000000 
